GFLOPs,Utilization (%),Cycles,Energy (uJ),EDP (J*cycle),Area (mm^2),Computes,fJ/Compute,layer
13.0,2.08,7,0.0,2.48e-08,0.0,49,"{'mac': 262.78, 'psum_spad': 1582.97, 'weights_spad': 5554.51, 'ifmap_spad': 1268.37, 'shared_glb': 948.96, 'DRAM': 62693.88, 'Total': 72311.47}",ConvNeXt_108
112.0,16.67,44957696,20851.8,937000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3517.29, 'weights_spad': 2830.75, 'ifmap_spad': 925.4, 'shared_glb': 74.79, 'DRAM': 671.3, 'Total': 8282.31}",ConvNeXt_109
348.73,51.9,14438145,20106.34,290000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3503.82, 'weights_spad': 2662.73, 'ifmap_spad': 1098.27, 'shared_glb': 321.01, 'DRAM': 137.6, 'Total': 7986.21}",ConvNeXt_11
13.0,2.08,7,0.0,2.48e-08,0.0,49,"{'mac': 262.78, 'psum_spad': 1582.97, 'weights_spad': 5554.51, 'ifmap_spad': 1268.37, 'shared_glb': 948.96, 'DRAM': 62693.88, 'Total': 72311.47}",ConvNeXt_110
13.0,2.08,7,0.0,2.48e-08,0.0,49,"{'mac': 262.78, 'psum_spad': 1582.97, 'weights_spad': 5554.51, 'ifmap_spad': 1268.37, 'shared_glb': 948.96, 'DRAM': 62693.88, 'Total': 72311.47}",ConvNeXt_111
19.99,2.98,102400,42.64,4.37,0.0,1024000,"{'mac': 262.78, 'psum_spad': 3404.39, 'weights_spad': 4860.7, 'ifmap_spad': 991.37, 'shared_glb': 53.46, 'DRAM': 32063.5, 'Total': 41636.2}",ConvNeXt_112
15.71,2.38,98,0.03,3.39e-06,0.0,784,"{'mac': 262.78, 'psum_spad': 3144.59, 'weights_spad': 4860.7, 'ifmap_spad': 976.84, 'shared_glb': 237.75, 'DRAM': 34612.24, 'Total': 44094.91}",ConvNeXt_12
15.71,2.38,98,0.03,3.39e-06,0.0,784,"{'mac': 262.78, 'psum_spad': 3144.59, 'weights_spad': 4860.7, 'ifmap_spad': 976.84, 'shared_glb': 237.75, 'DRAM': 34612.24, 'Total': 44094.91}",ConvNeXt_13
348.73,51.9,14438145,20106.34,290000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3503.82, 'weights_spad': 2662.73, 'ifmap_spad': 1098.27, 'shared_glb': 321.01, 'DRAM': 137.6, 'Total': 7986.21}",ConvNeXt_14
15.71,2.38,98,0.03,3.39e-06,0.0,784,"{'mac': 262.78, 'psum_spad': 3144.59, 'weights_spad': 4860.7, 'ifmap_spad': 976.84, 'shared_glb': 237.75, 'DRAM': 34612.24, 'Total': 44094.91}",ConvNeXt_15
15.71,2.38,98,0.03,3.39e-06,0.0,784,"{'mac': 262.78, 'psum_spad': 3144.59, 'weights_spad': 4860.7, 'ifmap_spad': 976.84, 'shared_glb': 237.75, 'DRAM': 34612.24, 'Total': 44094.91}",ConvNeXt_16
348.73,51.9,14438145,20106.34,290000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3503.82, 'weights_spad': 2662.73, 'ifmap_spad': 1098.27, 'shared_glb': 321.01, 'DRAM': 137.6, 'Total': 7986.21}",ConvNeXt_17
15.71,2.38,98,0.03,3.39e-06,0.0,784,"{'mac': 262.78, 'psum_spad': 3144.59, 'weights_spad': 4860.7, 'ifmap_spad': 976.84, 'shared_glb': 237.75, 'DRAM': 34612.24, 'Total': 44094.91}",ConvNeXt_18
15.71,2.38,98,0.03,3.39e-06,0.0,784,"{'mac': 262.78, 'psum_spad': 3144.59, 'weights_spad': 4860.7, 'ifmap_spad': 976.84, 'shared_glb': 237.75, 'DRAM': 34612.24, 'Total': 44094.91}",ConvNeXt_19
208.99,31.12,982912,917.23,902.0,0.0,102760448,"{'mac': 262.78, 'psum_spad': 3497.16, 'weights_spad': 2661.87, 'ifmap_spad': 1300.73, 'shared_glb': 434.84, 'DRAM': 768.49, 'Total': 8925.88}",ConvNeXt_20
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_21
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_22
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_23
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_24
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_25
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_26
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_27
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_28
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_29
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_30
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_31
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_32
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_33
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_34
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_35
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_36
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_37
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_38
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_39
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_40
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_41
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_42
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_43
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_44
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_45
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_46
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_47
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_48
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_49
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_50
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_51
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_52
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_53
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_54
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_55
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_56
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_57
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_58
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_59
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_60
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_61
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_62
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_63
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_64
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_65
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_66
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_67
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_68
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_69
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_70
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_71
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_72
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_73
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_74
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_75
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_76
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_77
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_78
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_79
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_80
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_81
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_82
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_83
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_84
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_85
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_86
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_87
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_88
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_89
224.0,33.33,22478848,24380.76,548000.0,0.0,2517630976,"{'mac': 262.78, 'psum_spad': 3516.75, 'weights_spad': 3676.56, 'ifmap_spad': 940.53, 'shared_glb': 118.11, 'DRAM': 1169.28, 'Total': 9684.01}",ConvNeXt_90
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_91
13.5,2.08,28,0.01,2.65e-07,0.0,196,"{'mac': 262.78, 'psum_spad': 2493.92, 'weights_spad': 4860.7, 'ifmap_spad': 968.77, 'shared_glb': 474.88, 'DRAM': 39183.67, 'Total': 48244.73}",ConvNeXt_92
