GFLOPs,Utilization (%),Cycles,Energy (uJ),EDP (J*cycle),Area (mm^2),Computes,fJ/Compute,layer
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_22
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_23
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_24
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_25
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_26
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_27
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_28
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_29
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_30
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_31
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_32
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_33
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_34
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_35
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_36
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_37
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_38
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_39
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_40
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_41
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_42
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_43
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_44
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_45
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_46
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_47
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_48
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_49
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_50
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_51
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_52
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_53
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_54
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_55
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_56
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_57
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_58
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_59
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_60
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_61
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_62
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_63
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_64
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_65
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_66
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_67
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_68
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_69
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_70
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_71
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_72
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_73
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_74
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_75
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_76
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_77
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_78
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_79
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_80
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_81
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_82
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_83
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_84
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_85
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_86
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_87
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_88
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_89
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_90
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_91
15.96,6.67,18912,2.36,0.0447,0.0,151296,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.78, 'ifmap_spad': 1703.1, 'shared_glb': 4341.16, 'DRAM': 1664.97, 'Total': 15631.02}",ViT_92
1.99,0.83,465708,8.12,3.78,0.0,465708,"{'mac': 262.78, 'psum_spad': 4969.22, 'weights_spad': 2689.79, 'ifmap_spad': 1703.1, 'shared_glb': 6316.32, 'DRAM': 1496.29, 'Total': 17437.49}",ViT_93
23.98,10.0,9682944,915.35,8860.0,0.0,116195328,"{'mac': 262.78, 'psum_spad': 3494.85, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 236.88, 'DRAM': 268.72, 'Total': 7877.67}",ViT_94
23.98,10.0,38731776,3675.02,142000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3518.94, 'weights_spad': 2504.45, 'ifmap_spad': 1109.99, 'shared_glb': 278.58, 'DRAM': 232.26, 'Total': 7906.99}",ViT_95
24.0,10.0,38731776,3569.23,138000.0,0.0,464781312,"{'mac': 262.78, 'psum_spad': 3598.13, 'weights_spad': 2504.45, 'ifmap_spad': 961.71, 'shared_glb': 182.55, 'DRAM': 169.76, 'Total': 7679.38}",ViT_96
23.98,10.0,64000,19.77,1.27,0.0,768000,"{'mac': 262.78, 'psum_spad': 3575.98, 'weights_spad': 4860.7, 'ifmap_spad': 915.45, 'shared_glb': 88.0, 'DRAM': 16037.33, 'Total': 25740.23}",ViT_97
