total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
19267584.0,18866176.0,38133760.0,417995.0,364.92,"{'Total scalar accesses': 38535168.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 21676032.0, 'Op per Byte': 1.76}","{'Total scalar accesses': 19681536.0, 'Op per Byte': 1.94}",{},{},"{'Total scalar accesses': 1465716.0, 'Op per Byte': 26.02}","{'Total scalar accesses': 756980.0, 'Op per Byte': 201.5}",190.0,80.0,200704.0,156.73,31.5,0.0,19267584.0,262.78,3374.83,2788.46,929.28,150.46,628.61,8134.42,ConvNeXt_00
2517630976.0,2517229568.0,5034860544.0,1696256.0,11872.88,"{'Total scalar accesses': 5189402624.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 3147038720.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 397316096.0, 'Op per Byte': 12.67}","{'Total scalar accesses': 50098176.0, 'Op per Byte': 402.0}",127.99,53.33,39337984.0,21081.3,829000.0,0.0,2517630976.0,262.78,3501.54,2830.75,1109.99,350.02,318.38,8373.47,ConvNeXt_01
3136.0,3080.0,6216.0,3248.0,7.66,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 7.66}",15.86,6.67,392.0,0.08,3.19e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,16653.06,25953.97,ConvNeXt_02
3136.0,3080.0,6216.0,3248.0,7.66,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 7.66}",15.86,6.67,392.0,0.08,3.19e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,16653.06,25953.97,ConvNeXt_03
2517630976.0,2517229568.0,5034860544.0,1696256.0,11872.88,"{'Total scalar accesses': 5189402624.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 3147038720.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 397316096.0, 'Op per Byte': 12.67}","{'Total scalar accesses': 50098176.0, 'Op per Byte': 402.0}",127.99,53.33,39337984.0,21081.3,829000.0,0.0,2517630976.0,262.78,3501.54,2830.75,1109.99,350.02,318.38,8373.47,ConvNeXt_04
3136.0,3080.0,6216.0,3248.0,7.66,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 7.66}",15.86,6.67,392.0,0.08,3.19e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,16653.06,25953.97,ConvNeXt_05
3136.0,3080.0,6216.0,3248.0,7.66,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 7.66}",15.86,6.67,392.0,0.08,3.19e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,16653.06,25953.97,ConvNeXt_06
2517630976.0,2517229568.0,5034860544.0,1696256.0,11872.88,"{'Total scalar accesses': 5189402624.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 3147038720.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 397316096.0, 'Op per Byte': 12.67}","{'Total scalar accesses': 50098176.0, 'Op per Byte': 402.0}",127.99,53.33,39337984.0,21081.3,829000.0,0.0,2517630976.0,262.78,3501.54,2830.75,1109.99,350.02,318.38,8373.47,ConvNeXt_07
3136.0,3080.0,6216.0,3248.0,7.66,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 7.66}",15.86,6.67,392.0,0.08,3.19e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,16653.06,25953.97,ConvNeXt_08
3136.0,3080.0,6216.0,3248.0,7.66,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 7.66}",15.86,6.67,392.0,0.08,3.19e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,16653.06,25953.97,ConvNeXt_09
