total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2543321088.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5047705600.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 183896064.0, 'Op per Byte': 13.69}","{'Total scalar accesses': 27547648.0, 'Op per Byte': 91.39}",32.0,12.5,157351936.0,12987.21,2040000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2230.6,582.22,1400.56,5158.5,ConvNeXt_11
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,5.47,7.0,0.1,6.89e-07,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,2006204.08,2007346.92,ConvNeXt_110
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,5.47,7.0,0.1,6.89e-07,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,2006204.08,2007346.92,ConvNeXt_111
1024000.0,1023000.0,2047000.0,1026024.0,1.0,"{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 8000.0, 'Op per Byte': 127.94}",{},"{'Total scalar accesses': 132024.0, 'Op per Byte': 7.75}","{'Total scalar accesses': 1026024.0, 'Op per Byte': 1.0}",31.98,12.5,64000.0,133.38,8.54,0.0,1024000.0,398.55,181.84,182.19,182.19,10.47,1038.09,128256.0,130249.34,ConvNeXt_112
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 112.0, 'Op per Byte': 6.88}",{},{},"{'Total scalar accesses': 1008.0, 'Op per Byte': 0.76}",31.43,12.5,49.0,0.2,9.68e-06,0.0,784.0,398.55,156.17,182.19,182.19,223.25,0.21,250775.51,251918.08,ConvNeXt_12
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 112.0, 'Op per Byte': 6.88}",{},{},"{'Total scalar accesses': 1008.0, 'Op per Byte': 0.76}",31.43,12.5,49.0,0.2,9.68e-06,0.0,784.0,398.55,156.17,182.19,182.19,223.25,0.21,250775.51,251918.08,ConvNeXt_13
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2543321088.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5047705600.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 183896064.0, 'Op per Byte': 13.69}","{'Total scalar accesses': 27547648.0, 'Op per Byte': 91.39}",32.0,12.5,157351936.0,12987.21,2040000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2230.6,582.22,1400.56,5158.5,ConvNeXt_14
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 112.0, 'Op per Byte': 6.88}",{},{},"{'Total scalar accesses': 1008.0, 'Op per Byte': 0.76}",31.43,12.5,49.0,0.2,9.68e-06,0.0,784.0,398.55,156.17,182.19,182.19,223.25,0.21,250775.51,251918.08,ConvNeXt_15
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1456.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 112.0, 'Op per Byte': 6.88}",{},{},"{'Total scalar accesses': 1008.0, 'Op per Byte': 0.76}",31.43,12.5,49.0,0.2,9.68e-06,0.0,784.0,398.55,156.17,182.19,182.19,223.25,0.21,250775.51,251918.08,ConvNeXt_16
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2543321088.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 5047705600.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 183896064.0, 'Op per Byte': 13.69}","{'Total scalar accesses': 27547648.0, 'Op per Byte': 91.39}",32.0,12.5,157351936.0,12987.21,2040000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2230.6,582.22,1400.56,5158.5,ConvNeXt_17
