total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
102760448.0,102559744.0,205320192.0,439424.0,58.41,"{'Total scalar accesses': 210337792.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 117440512.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 161480704.0, 'Op per Byte': 1.27}",{},{},"{'Total scalar accesses': 17952768.0, 'Op per Byte': 11.44}","{'Total scalar accesses': 2560000.0, 'Op per Byte': 10.03}",204.24,79.86,1005313.0,2166.04,2180.0,0.0,102760448.0,262.78,3477.25,2831.13,1364.31,387.96,12755.1,21078.54,ConvNeXt_10
196.0,182.0,378.0,224.0,0.21,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.21}",27.0,10.94,14.0,0.12,1.63e-06,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,585142.86,593349.05,ConvNeXt_100
196.0,182.0,378.0,224.0,0.21,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.21}",27.0,10.94,14.0,0.12,1.63e-06,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,585142.86,593349.05,ConvNeXt_101
102760448.0,102710272.0,205470720.0,2180096.0,11.78,"{'Total scalar accesses': 217563136.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 117440512.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 109182976.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 6405120.0, 'Op per Byte': 32.08}","{'Total scalar accesses': 2180096.0, 'Op per Byte': 11.78}",223.95,87.5,917504.0,1915.5,1760.0,0.0,102760448.0,262.78,3589.27,2830.75,961.71,133.66,10862.24,18640.42,ConvNeXt_102
2517630976.0,2517580800.0,5035211776.0,51603456.0,12.2,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 2601123840.0, 'Op per Byte': 1.94}",{},{},"{'Total scalar accesses': 86827008.0, 'Op per Byte': 57.99}","{'Total scalar accesses': 51603456.0, 'Op per Byte': 12.2}",224.0,87.5,22478848.0,45613.44,1030000.0,0.0,2517630976.0,262.78,3517.29,2830.75,938.51,73.89,10494.38,18117.6,ConvNeXt_103
49.0,42.0,91.0,63.0,0.18,"{'Total scalar accesses': 49.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 56.0, 'Op per Byte': 1.62}",{},{},"{'Total scalar accesses': 21.0, 'Op per Byte': 4.33}","{'Total scalar accesses': 63.0, 'Op per Byte': 0.18}",13.0,5.47,7.0,0.03,2.29e-07,0.0,49.0,262.78,1582.97,5554.51,1268.37,948.96,658285.71,667903.31,ConvNeXt_104
49.0,42.0,91.0,63.0,0.18,"{'Total scalar accesses': 49.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 56.0, 'Op per Byte': 1.62}",{},{},"{'Total scalar accesses': 21.0, 'Op per Byte': 4.33}","{'Total scalar accesses': 63.0, 'Op per Byte': 0.18}",13.0,5.47,7.0,0.03,2.29e-07,0.0,49.0,262.78,1582.97,5554.51,1268.37,948.96,658285.71,667903.31,ConvNeXt_105
2517630976.0,2517580800.0,5035211776.0,51603456.0,12.2,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 2601123840.0, 'Op per Byte': 1.94}",{},{},"{'Total scalar accesses': 86827008.0, 'Op per Byte': 57.99}","{'Total scalar accesses': 51603456.0, 'Op per Byte': 12.2}",224.0,87.5,22478848.0,45613.44,1030000.0,0.0,2517630976.0,262.78,3517.29,2830.75,938.51,73.89,10494.38,18117.6,ConvNeXt_106
49.0,42.0,91.0,63.0,0.18,"{'Total scalar accesses': 49.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 56.0, 'Op per Byte': 1.62}",{},{},"{'Total scalar accesses': 21.0, 'Op per Byte': 4.33}","{'Total scalar accesses': 63.0, 'Op per Byte': 0.18}",13.0,5.47,7.0,0.03,2.29e-07,0.0,49.0,262.78,1582.97,5554.51,1268.37,948.96,658285.71,667903.31,ConvNeXt_107
49.0,42.0,91.0,63.0,0.18,"{'Total scalar accesses': 49.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 56.0, 'Op per Byte': 1.62}",{},{},"{'Total scalar accesses': 21.0, 'Op per Byte': 4.33}","{'Total scalar accesses': 63.0, 'Op per Byte': 0.18}",13.0,5.47,7.0,0.03,2.29e-07,0.0,49.0,262.78,1582.97,5554.51,1268.37,948.96,658285.71,667903.31,ConvNeXt_108
2517630976.0,2517580800.0,5035211776.0,51603456.0,12.2,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 2601123840.0, 'Op per Byte': 1.94}",{},{},"{'Total scalar accesses': 86827008.0, 'Op per Byte': 57.99}","{'Total scalar accesses': 51603456.0, 'Op per Byte': 12.2}",224.0,87.5,22478848.0,45613.44,1030000.0,0.0,2517630976.0,262.78,3517.29,2830.75,938.51,73.89,10494.38,18117.6,ConvNeXt_109
2517630976.0,2517430272.0,5035061248.0,3707904.0,169.74,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2607546368.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 2954362880.0, 'Op per Byte': 1.7}",{},{},"{'Total scalar accesses': 235927552.0, 'Op per Byte': 21.34}","{'Total scalar accesses': 14751744.0, 'Op per Byte': 42.66}",223.99,87.5,22478848.0,26689.9,600000.0,0.0,2517630976.0,262.78,3517.29,2577.01,1049.47,194.65,3000.0,10601.19,ConvNeXt_11
49.0,42.0,91.0,63.0,0.18,"{'Total scalar accesses': 49.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 56.0, 'Op per Byte': 1.62}",{},{},"{'Total scalar accesses': 21.0, 'Op per Byte': 4.33}","{'Total scalar accesses': 63.0, 'Op per Byte': 0.18}",13.0,5.47,7.0,0.03,2.29e-07,0.0,49.0,262.78,1582.97,5554.51,1268.37,948.96,658285.71,667903.31,ConvNeXt_110
49.0,42.0,91.0,63.0,0.18,"{'Total scalar accesses': 49.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 56.0, 'Op per Byte': 1.62}",{},{},"{'Total scalar accesses': 21.0, 'Op per Byte': 4.33}","{'Total scalar accesses': 63.0, 'Op per Byte': 0.18}",13.0,5.47,7.0,0.03,2.29e-07,0.0,49.0,262.78,1582.97,5554.51,1268.37,948.96,658285.71,667903.31,ConvNeXt_111
1024000.0,1023000.0,2047000.0,1026024.0,0.25,"{'Total scalar accesses': 2080000.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 2048000.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 1025024.0, 'Op per Byte': 2.0}",{},{},"{'Total scalar accesses': 9048.0, 'Op per Byte': 226.24}","{'Total scalar accesses': 1026024.0, 'Op per Byte': 0.25}",31.98,12.5,64000.0,535.06,34.2,0.0,1024000.0,262.78,3450.53,4860.7,913.08,17.96,513012.0,522517.05,ConvNeXt_112
784.0,756.0,1540.0,840.0,0.23,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.23}",31.43,12.5,49.0,0.44,2.15e-05,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,548571.43,560457.44,ConvNeXt_12
784.0,756.0,1540.0,840.0,0.23,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.23}",31.43,12.5,49.0,0.44,2.15e-05,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,548571.43,560457.44,ConvNeXt_13
2517630976.0,2517430272.0,5035061248.0,3707904.0,169.74,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2607546368.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 2954362880.0, 'Op per Byte': 1.7}",{},{},"{'Total scalar accesses': 235927552.0, 'Op per Byte': 21.34}","{'Total scalar accesses': 14751744.0, 'Op per Byte': 42.66}",223.99,87.5,22478848.0,26689.9,600000.0,0.0,2517630976.0,262.78,3517.29,2577.01,1049.47,194.65,3000.0,10601.19,ConvNeXt_14
784.0,756.0,1540.0,840.0,0.23,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.23}",31.43,12.5,49.0,0.44,2.15e-05,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,548571.43,560457.44,ConvNeXt_15
784.0,756.0,1540.0,840.0,0.23,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.23}",31.43,12.5,49.0,0.44,2.15e-05,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,548571.43,560457.44,ConvNeXt_16
2517630976.0,2517430272.0,5035061248.0,3707904.0,169.74,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2607546368.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 2954362880.0, 'Op per Byte': 1.7}",{},{},"{'Total scalar accesses': 235927552.0, 'Op per Byte': 21.34}","{'Total scalar accesses': 14751744.0, 'Op per Byte': 42.66}",223.99,87.5,22478848.0,26689.9,600000.0,0.0,2517630976.0,262.78,3517.29,2577.01,1049.47,194.65,3000.0,10601.19,ConvNeXt_17
784.0,756.0,1540.0,840.0,0.23,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.23}",31.43,12.5,49.0,0.44,2.15e-05,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,548571.43,560457.44,ConvNeXt_18
784.0,756.0,1540.0,840.0,0.23,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 0.23}",31.43,12.5,49.0,0.44,2.15e-05,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,548571.43,560457.44,ConvNeXt_19
102760448.0,102660096.0,205420544.0,682240.0,37.64,"{'Total scalar accesses': 210337792.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 106430464.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 130285568.0, 'Op per Byte': 1.58}",{},{},"{'Total scalar accesses': 15626496.0, 'Op per Byte': 13.15}","{'Total scalar accesses': 1284352.0, 'Op per Byte': 19.99}",223.89,87.5,917504.0,1457.17,1340.0,0.0,102760448.0,262.78,3477.12,2577.01,1124.11,339.98,6399.23,14180.24,ConvNeXt_20
