total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
118013952.0,117211136.0,235225088.0,853996.0,1101.76,"{'Total scalar accesses': 233619456.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 236027904.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 147517440.0, 'Op per Byte': 1.59}",{},{},"{'Total scalar accesses': 8222584.0, 'Op per Byte': 28.61}","{'Total scalar accesses': 15598456.0, 'Op per Byte': 60.32}",191.35,80.0,1229312.0,1400.91,1720.0,0.0,118013952.0,262.78,3367.68,4860.7,1109.99,154.8,2114.8,11870.75,Resnet18_00
115605504.0,115404800.0,231010304.0,452864.0,2040.44,"{'Total scalar accesses': 243253248.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 129712128.0, 'Op per Byte': 1.78}",{},{},"{'Total scalar accesses': 12791296.0, 'Op per Byte': 18.06}","{'Total scalar accesses': 2956800.0, 'Op per Byte': 312.51}",191.83,80.0,1204224.0,941.68,1130.0,0.0,115605504.0,262.78,3567.11,2661.59,1008.79,236.11,409.23,8145.6,Resnet18_01
115605504.0,115404800.0,231010304.0,452864.0,2040.44,"{'Total scalar accesses': 243253248.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 129712128.0, 'Op per Byte': 1.78}",{},{},"{'Total scalar accesses': 12791296.0, 'Op per Byte': 18.06}","{'Total scalar accesses': 2956800.0, 'Op per Byte': 312.51}",191.83,80.0,1204224.0,941.68,1130.0,0.0,115605504.0,262.78,3567.11,2661.59,1008.79,236.11,409.23,8145.6,Resnet18_02
115605504.0,115404800.0,231010304.0,452864.0,2040.44,"{'Total scalar accesses': 243253248.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 129712128.0, 'Op per Byte': 1.78}",{},{},"{'Total scalar accesses': 12791296.0, 'Op per Byte': 18.06}","{'Total scalar accesses': 2956800.0, 'Op per Byte': 312.51}",191.83,80.0,1204224.0,941.68,1130.0,0.0,115605504.0,262.78,3567.11,2661.59,1008.79,236.11,409.23,8145.6,Resnet18_03
115605504.0,115404800.0,231010304.0,452864.0,2040.44,"{'Total scalar accesses': 243253248.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 129712128.0, 'Op per Byte': 1.78}",{},{},"{'Total scalar accesses': 12791296.0, 'Op per Byte': 18.06}","{'Total scalar accesses': 2956800.0, 'Op per Byte': 312.51}",191.83,80.0,1204224.0,941.68,1130.0,0.0,115605504.0,262.78,3567.11,2661.59,1008.79,236.11,409.23,8145.6,Resnet18_04
57802752.0,57702400.0,115505152.0,231680.0,1994.22,"{'Total scalar accesses': 118013952.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 58834944.0, 'Op per Byte': 1.96}","{'Total scalar accesses': 61415424.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 3473408.0, 'Op per Byte': 33.25}","{'Total scalar accesses': 1312768.0, 'Op per Byte': 351.94}",167.85,70.0,688128.0,446.08,307.0,0.0,57802752.0,262.78,3468.26,2534.71,961.71,126.46,363.38,7717.3,Resnet18_05
115605504.0,115505152.0,231110656.0,363008.0,2546.62,"{'Total scalar accesses': 239640576.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 118358016.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 5337088.0, 'Op per Byte': 43.3}","{'Total scalar accesses': 2832384.0, 'Op per Byte': 326.38}",167.93,70.0,1376256.0,908.74,1250.0,0.0,115605504.0,262.78,3518.94,2661.59,931.12,94.26,392.01,7860.69,Resnet18_06
6422528.0,6322176.0,12744704.0,158720.0,321.19,"{'Total scalar accesses': 12443648.0, 'Op per Byte': 0.51}","{'Total scalar accesses': 6881280.0, 'Op per Byte': 1.85}","{'Total scalar accesses': 9633792.0, 'Op per Byte': 1.32}",{},{},"{'Total scalar accesses': 1756160.0, 'Op per Byte': 7.26}","{'Total scalar accesses': 216064.0, 'Op per Byte': 235.94}",111.12,46.67,114688.0,55.69,6.39,0.0,6422528.0,262.78,3290.99,2661.59,1307.69,609.76,538.27,8671.09,Resnet18_07
115605504.0,115505152.0,231110656.0,363008.0,2546.62,"{'Total scalar accesses': 239640576.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 118358016.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 5337088.0, 'Op per Byte': 43.3}","{'Total scalar accesses': 2832384.0, 'Op per Byte': 326.38}",167.93,70.0,1376256.0,908.74,1250.0,0.0,115605504.0,262.78,3518.94,2661.59,931.12,94.26,392.01,7860.69,Resnet18_08
115605504.0,115505152.0,231110656.0,363008.0,2546.62,"{'Total scalar accesses': 239640576.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 118358016.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 5337088.0, 'Op per Byte': 43.3}","{'Total scalar accesses': 2832384.0, 'Op per Byte': 326.38}",167.93,70.0,1376256.0,908.74,1250.0,0.0,115605504.0,262.78,3518.94,2661.59,931.12,94.26,392.01,7860.69,Resnet18_09
57802752.0,57752576.0,115555328.0,377856.0,1223.27,"{'Total scalar accesses': 124637184.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 61931520.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 68812800.0, 'Op per Byte': 1.68}",{},{},"{'Total scalar accesses': 9082880.0, 'Op per Byte': 12.72}","{'Total scalar accesses': 1408000.0, 'Op per Byte': 328.28}",167.93,70.0,688128.0,483.65,333.0,0.0,57802752.0,262.78,3650.74,2661.59,1062.92,339.54,389.74,8367.3,Resnet18_10
115605504.0,115555328.0,231160832.0,705536.0,1310.55,"{'Total scalar accesses': 235425792.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 132120576.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 118702080.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 3528704.0, 'Op per Byte': 65.51}","{'Total scalar accesses': 3185664.0, 'Op per Byte': 290.25}",167.96,70.0,1376256.0,924.14,1270.0,0.0,115605504.0,262.78,3461.9,2830.75,933.47,64.08,440.9,7993.88,Resnet18_11
6422528.0,6372352.0,12794880.0,108032.0,473.74,"{'Total scalar accesses': 13045760.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 6651904.0, 'Op per Byte': 1.92}","{'Total scalar accesses': 9633792.0, 'Op per Byte': 1.33}",{},{},"{'Total scalar accesses': 1179136.0, 'Op per Byte': 10.85}","{'Total scalar accesses': 108032.0, 'Op per Byte': 473.74}",111.56,46.67,114688.0,53.09,6.09,0.0,6422528.0,262.78,3450.53,2577.01,1307.69,399.63,269.13,8266.77,Resnet18_12
115605504.0,115555328.0,231160832.0,705536.0,1310.55,"{'Total scalar accesses': 235425792.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 132120576.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 118702080.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 3528704.0, 'Op per Byte': 65.51}","{'Total scalar accesses': 3185664.0, 'Op per Byte': 290.25}",167.96,70.0,1376256.0,924.14,1270.0,0.0,115605504.0,262.78,3461.9,2830.75,933.47,64.08,440.9,7993.88,Resnet18_13
115605504.0,115555328.0,231160832.0,705536.0,1310.55,"{'Total scalar accesses': 235425792.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 132120576.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 118702080.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 3528704.0, 'Op per Byte': 65.51}","{'Total scalar accesses': 3185664.0, 'Op per Byte': 290.25}",167.96,70.0,1376256.0,924.14,1270.0,0.0,115605504.0,262.78,3461.9,2830.75,933.47,64.08,440.9,7993.88,Resnet18_14
57802752.0,57777664.0,115580416.0,1225472.0,377.26,"{'Total scalar accesses': 129454080.0, 'Op per Byte': 0.45}","{'Total scalar accesses': 66060288.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 61415424.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 6770176.0, 'Op per Byte': 17.07}","{'Total scalar accesses': 1978880.0, 'Op per Byte': 233.63}",167.96,70.0,688128.0,499.1,343.0,0.0,57802752.0,262.78,3782.54,2830.75,961.71,248.98,547.76,8634.53,Resnet18_15
