total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
102760448.0,102559744.0,205320192.0,439424.0,233.62,"{'Total scalar accesses': 307879936.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 205520896.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 104595456.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 205922304.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 14918784.0, 'Op per Byte': 6.88}","{'Total scalar accesses': 1643648.0, 'Op per Byte': 62.46}",15.98,4.76,12845056.0,657.0,8440.0,0.0,102760448.0,398.55,181.84,182.19,182.19,2230.67,1170.68,2047.35,6393.48,ConvNeXt_10
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 378.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 14.0, 'Op per Byte': 13.5}",{},"{'Total scalar accesses': 42.0, 'Op per Byte': 4.5}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",13.5,4.17,28.0,0.03,8.32e-07,0.0,196.0,398.55,169.18,182.19,182.19,111.64,1688.66,148897.96,151630.38,ConvNeXt_100
196.0,182.0,378.0,224.0,0.84,"{'Total scalar accesses': 378.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 14.0, 'Op per Byte': 13.5}",{},"{'Total scalar accesses': 42.0, 'Op per Byte': 4.5}","{'Total scalar accesses': 224.0, 'Op per Byte': 0.84}",13.5,4.17,28.0,0.03,8.32e-07,0.0,196.0,398.55,169.18,182.19,182.19,111.64,1688.66,148897.96,151630.38,ConvNeXt_101
102760448.0,102710272.0,205470720.0,2180096.0,47.12,"{'Total scalar accesses': 308080640.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 205520896.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 104857600.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 205420544.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 25722880.0, 'Op per Byte': 3.99}","{'Total scalar accesses': 2180096.0, 'Op per Byte': 47.12}",16.0,4.76,12845056.0,812.48,10400.0,0.0,102760448.0,398.55,182.02,182.19,182.19,2222.16,2023.91,2715.56,7906.58,ConvNeXt_102
2517630976.0,2517580800.0,5035211776.0,51603456.0,48.79,"{'Total scalar accesses': 7552792576.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2569011200.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 5035362304.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 314876928.0, 'Op per Byte': 8.0}","{'Total scalar accesses': 51904512.0, 'Op per Byte': 48.5}",16.0,4.76,314703872.0,17166.43,5400000.0,0.0,2517630976.0,398.55,182.19,182.19,182.19,2222.88,1011.57,2638.9,6818.49,ConvNeXt_103
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,4.17,7.0,0.01,6.13e-08,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,177632.65,178775.49,ConvNeXt_104
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,4.17,7.0,0.01,6.13e-08,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,177632.65,178775.49,ConvNeXt_105
2517630976.0,2517580800.0,5035211776.0,51603456.0,48.79,"{'Total scalar accesses': 7552792576.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2569011200.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 5035362304.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 314876928.0, 'Op per Byte': 8.0}","{'Total scalar accesses': 51904512.0, 'Op per Byte': 48.5}",16.0,4.76,314703872.0,17166.43,5400000.0,0.0,2517630976.0,398.55,182.19,182.19,182.19,2222.88,1011.57,2638.9,6818.49,ConvNeXt_106
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,4.17,7.0,0.01,6.13e-08,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,177632.65,178775.49,ConvNeXt_107
49.0,42.0,91.0,63.0,0.72,"{'Total scalar accesses': 91.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 98.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 7.0, 'Op per Byte': 6.5}",{},{},"{'Total scalar accesses': 63.0, 'Op per Byte': 0.72}",13.0,4.17,7.0,0.01,6.13e-08,0.0,49.0,398.55,156.17,182.19,182.19,223.25,0.48,177632.65,178775.49,ConvNeXt_108
