total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
115605504.0,115454976.0,231060480.0,742875.0,1244.15,"{'Total scalar accesses': 243855360.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 132120576.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 118013952.0, 'Op per Byte': 1.96}",{},{},"{'Total scalar accesses': 6124032.0, 'Op per Byte': 37.73}","{'Total scalar accesses': 2763264.0, 'Op per Byte': 334.47}",167.89,70.0,1376256.0,935.2,1290.0,0.0,115605504.0,262.78,3575.98,2830.75,928.76,108.83,382.44,8089.54,ViT_00
116195328.0,116044032.0,232239360.0,892416.0,1040.95,"{'Total scalar accesses': 239047680.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13162752.0, 'Op per Byte': 17.64}","{'Total scalar accesses': 1951488.0, 'Op per Byte': 476.03}",23.98,10.0,9682944.0,915.35,8860.0,0.0,116195328.0,262.78,3494.85,2504.45,1109.99,236.88,268.72,7877.67,ViT_01
116195328.0,116044032.0,232239360.0,892416.0,1040.95,"{'Total scalar accesses': 239047680.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13162752.0, 'Op per Byte': 17.64}","{'Total scalar accesses': 1951488.0, 'Op per Byte': 476.03}",23.98,10.0,9682944.0,915.35,8860.0,0.0,116195328.0,262.78,3494.85,2504.45,1109.99,236.88,268.72,7877.67,ViT_02
116195328.0,116044032.0,232239360.0,892416.0,1040.95,"{'Total scalar accesses': 239047680.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13162752.0, 'Op per Byte': 17.64}","{'Total scalar accesses': 1951488.0, 'Op per Byte': 476.03}",23.98,10.0,9682944.0,915.35,8860.0,0.0,116195328.0,262.78,3494.85,2504.45,1109.99,236.88,268.72,7877.67,ViT_03
151296.0,150528.0,301824.0,15740.0,76.7,"{'Total scalar accesses': 452352.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 163904.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 302592.0, 'Op per Byte': 1.0}",{},{},"{'Total scalar accesses': 323100.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 15740.0, 'Op per Byte': 76.7}",15.96,6.67,18912.0,2.36,0.0447,0.0,151296.0,262.78,4969.22,2689.78,1703.1,4341.16,1664.97,15631.02,ViT_04
465708.0,463344.0,929052.0,43537.0,85.36,"{'Total scalar accesses': 1392396.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 504517.0, 'Op per Byte': 1.84}","{'Total scalar accesses': 931416.0, 'Op per Byte': 1.0}",{},{},"{'Total scalar accesses': 1397124.0, 'Op per Byte': 0.66}","{'Total scalar accesses': 43537.0, 'Op per Byte': 85.36}",1.99,0.83,465708.0,8.12,3.78,0.0,465708.0,262.78,4969.22,2689.79,1703.1,6316.32,1496.29,17437.49,ViT_05
116195328.0,116044032.0,232239360.0,892416.0,1040.95,"{'Total scalar accesses': 239047680.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13162752.0, 'Op per Byte': 17.64}","{'Total scalar accesses': 1951488.0, 'Op per Byte': 476.03}",23.98,10.0,9682944.0,915.35,8860.0,0.0,116195328.0,262.78,3494.85,2504.45,1109.99,236.88,268.72,7877.67,ViT_06
464781312.0,464176128.0,928957440.0,3115776.0,1192.59,"{'Total scalar accesses': 963452928.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 580976640.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 59459328.0, 'Op per Byte': 15.62}","{'Total scalar accesses': 6746880.0, 'Op per Byte': 550.75}",23.98,10.0,38731776.0,3675.02,142000.0,0.0,464781312.0,262.78,3518.94,2504.45,1109.99,278.58,232.26,7906.99,ViT_07
464781312.0,464630016.0,929411328.0,3115776.0,1193.17,"{'Total scalar accesses': 986449920.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 467140608.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 493830144.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 41001216.0, 'Op per Byte': 22.67}","{'Total scalar accesses': 4931328.0, 'Op per Byte': 753.88}",24.0,10.0,38731776.0,3569.23,138000.0,0.0,464781312.0,262.78,3598.13,2504.45,961.71,182.55,169.76,7679.38,ViT_08
116195328.0,116044032.0,232239360.0,892416.0,1040.95,"{'Total scalar accesses': 239047680.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 116785152.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 145244160.0, 'Op per Byte': 1.6}",{},{},"{'Total scalar accesses': 13162752.0, 'Op per Byte': 17.64}","{'Total scalar accesses': 1951488.0, 'Op per Byte': 476.03}",23.98,10.0,9682944.0,915.35,8860.0,0.0,116195328.0,262.78,3494.85,2504.45,1109.99,236.88,268.72,7877.67,ViT_09
