total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
19267584.0,18866176.0,38133760.0,417995.0,182.46,"{'Total scalar accesses': 38535168.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 38535168.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 19869696.0, 'Op per Byte': 1.92}",{},{},"{'Total scalar accesses': 1816779.0, 'Op per Byte': 20.99}","{'Total scalar accesses': 1099979.0, 'Op per Byte': 69.34}",608.0,91.43,62720.0,220.15,13.8,0.0,19267584.0,262.78,3344.92,4861.08,937.13,193.0,1826.88,11425.78,ConvNeXt_00
2517630976.0,2517229568.0,5034860544.0,1696256.0,5936.44,"{'Total scalar accesses': 5039276032.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 2674982912.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 46366720.0, 'Op per Byte': 108.59}","{'Total scalar accesses': 92127232.0, 'Op per Byte': 109.3}",447.96,66.67,11239424.0,26949.8,303000.0,0.0,2517630976.0,262.78,3407.31,4860.7,961.71,40.96,1170.97,10704.43,ConvNeXt_01
3136.0,3080.0,6216.0,3248.0,3.83,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 3.83}",15.86,2.38,392.0,0.13,5.24e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,33306.12,42607.03,ConvNeXt_02
3136.0,3080.0,6216.0,3248.0,3.83,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 3.83}",15.86,2.38,392.0,0.13,5.24e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,33306.12,42607.03,ConvNeXt_03
2517630976.0,2517229568.0,5034860544.0,1696256.0,5936.44,"{'Total scalar accesses': 5039276032.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 2674982912.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 46366720.0, 'Op per Byte': 108.59}","{'Total scalar accesses': 92127232.0, 'Op per Byte': 109.3}",447.96,66.67,11239424.0,26949.8,303000.0,0.0,2517630976.0,262.78,3407.31,4860.7,961.71,40.96,1170.97,10704.43,ConvNeXt_04
3136.0,3080.0,6216.0,3248.0,3.83,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 3.83}",15.86,2.38,392.0,0.13,5.24e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,33306.12,42607.03,ConvNeXt_05
3136.0,3080.0,6216.0,3248.0,3.83,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 3.83}",15.86,2.38,392.0,0.13,5.24e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,33306.12,42607.03,ConvNeXt_06
2517630976.0,2517229568.0,5034860544.0,1696256.0,5936.44,"{'Total scalar accesses': 5039276032.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 2674982912.0, 'Op per Byte': 1.88}",{},{},"{'Total scalar accesses': 46366720.0, 'Op per Byte': 108.59}","{'Total scalar accesses': 92127232.0, 'Op per Byte': 109.3}",447.96,66.67,11239424.0,26949.8,303000.0,0.0,2517630976.0,262.78,3407.31,4860.7,961.71,40.96,1170.97,10704.43,ConvNeXt_07
3136.0,3080.0,6216.0,3248.0,3.83,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 3.83}",15.86,2.38,392.0,0.13,5.24e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,33306.12,42607.03,ConvNeXt_08
3136.0,3080.0,6216.0,3248.0,3.83,"{'Total scalar accesses': 5824.0, 'Op per Byte': 0.53}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.99}","{'Total scalar accesses': 3192.0, 'Op per Byte': 1.95}",{},{},"{'Total scalar accesses': 168.0, 'Op per Byte': 37.0}","{'Total scalar accesses': 3248.0, 'Op per Byte': 3.83}",15.86,2.38,392.0,0.13,5.24e-05,0.0,3136.0,262.78,3144.59,4860.7,928.43,104.41,33306.12,42607.03,ConvNeXt_09
