total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
784.0,756.0,1540.0,840.0,1.83,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 1.83}",31.43,12.5,49.0,0.06,3.11e-06,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,69061.22,80947.24,ConvNeXt_12
784.0,756.0,1540.0,840.0,1.83,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 1.83}",31.43,12.5,49.0,0.06,3.11e-06,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,69061.22,80947.24,ConvNeXt_13
2517630976.0,2517430272.0,5035061248.0,3707904.0,1357.93,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2607546368.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 2954362880.0, 'Op per Byte': 1.7}",{},{},"{'Total scalar accesses': 235927552.0, 'Op per Byte': 21.34}","{'Total scalar accesses': 14751744.0, 'Op per Byte': 341.32}",223.99,87.5,22478848.0,20081.11,451000.0,0.0,2517630976.0,262.78,3517.29,2577.01,1049.47,194.65,375.0,7976.19,ConvNeXt_14
784.0,756.0,1540.0,840.0,1.83,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 1.83}",31.43,12.5,49.0,0.06,3.11e-06,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,69061.22,80947.24,ConvNeXt_15
784.0,756.0,1540.0,840.0,1.83,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 1.83}",31.43,12.5,49.0,0.06,3.11e-06,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,69061.22,80947.24,ConvNeXt_16
2517630976.0,2517430272.0,5035061248.0,3707904.0,1357.93,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2607546368.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 2954362880.0, 'Op per Byte': 1.7}",{},{},"{'Total scalar accesses': 235927552.0, 'Op per Byte': 21.34}","{'Total scalar accesses': 14751744.0, 'Op per Byte': 341.32}",223.99,87.5,22478848.0,20081.11,451000.0,0.0,2517630976.0,262.78,3517.29,2577.01,1049.47,194.65,375.0,7976.19,ConvNeXt_17
784.0,756.0,1540.0,840.0,1.83,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 1.83}",31.43,12.5,49.0,0.06,3.11e-06,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,69061.22,80947.24,ConvNeXt_18
784.0,756.0,1540.0,840.0,1.83,"{'Total scalar accesses': 2128.0, 'Op per Byte': 0.36}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 896.0, 'Op per Byte': 1.72}",{},{},"{'Total scalar accesses': 420.0, 'Op per Byte': 3.67}","{'Total scalar accesses': 840.0, 'Op per Byte': 1.83}",31.43,12.5,49.0,0.06,3.11e-06,0.0,784.0,262.78,4500.27,4959.81,1059.99,1103.15,69061.22,80947.24,ConvNeXt_19
102760448.0,102660096.0,205420544.0,682240.0,301.1,"{'Total scalar accesses': 210337792.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 106430464.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 130285568.0, 'Op per Byte': 1.58}",{},{},"{'Total scalar accesses': 15626496.0, 'Op per Byte': 13.15}","{'Total scalar accesses': 1284352.0, 'Op per Byte': 159.94}",223.89,87.5,917504.0,881.78,809.0,0.0,102760448.0,262.78,3477.12,2577.01,1124.11,339.98,799.91,8580.91,ConvNeXt_20
2517630976.0,2517530624.0,5035161600.0,13150208.0,382.9,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 2549743616.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 100151296.0, 'Op per Byte': 50.28}","{'Total scalar accesses': 29403136.0, 'Op per Byte': 171.25}",224.0,87.5,22478848.0,20625.59,464000.0,0.0,2517630976.0,262.78,3517.29,2661.59,922.37,80.97,747.45,8192.46,ConvNeXt_21
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_22
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_23
2517630976.0,2517530624.0,5035161600.0,13150208.0,382.9,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 2549743616.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 100151296.0, 'Op per Byte': 50.28}","{'Total scalar accesses': 29403136.0, 'Op per Byte': 171.25}",224.0,87.5,22478848.0,20625.59,464000.0,0.0,2517630976.0,262.78,3517.29,2661.59,922.37,80.97,747.45,8192.46,ConvNeXt_24
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_25
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_26
2517630976.0,2517530624.0,5035161600.0,13150208.0,382.9,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 2549743616.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 100151296.0, 'Op per Byte': 50.28}","{'Total scalar accesses': 29403136.0, 'Op per Byte': 171.25}",224.0,87.5,22478848.0,20625.59,464000.0,0.0,2517630976.0,262.78,3517.29,2661.59,922.37,80.97,747.45,8192.46,ConvNeXt_27
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_28
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_29
2517630976.0,2517530624.0,5035161600.0,13150208.0,382.9,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 2549743616.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 100151296.0, 'Op per Byte': 50.28}","{'Total scalar accesses': 29403136.0, 'Op per Byte': 171.25}",224.0,87.5,22478848.0,20625.59,464000.0,0.0,2517630976.0,262.78,3517.29,2661.59,922.37,80.97,747.45,8192.46,ConvNeXt_30
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_31
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_32
2517630976.0,2517530624.0,5035161600.0,13150208.0,382.9,"{'Total scalar accesses': 5214289920.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 2697461760.0, 'Op per Byte': 1.87}","{'Total scalar accesses': 2549743616.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 100151296.0, 'Op per Byte': 50.28}","{'Total scalar accesses': 29403136.0, 'Op per Byte': 171.25}",224.0,87.5,22478848.0,20625.59,464000.0,0.0,2517630976.0,262.78,3517.29,2661.59,922.37,80.97,747.45,8192.46,ConvNeXt_33
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_34
196.0,182.0,378.0,224.0,1.69,"{'Total scalar accesses': 196.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 392.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 210.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 42.0, 'Op per Byte': 9.0}","{'Total scalar accesses': 224.0, 'Op per Byte': 1.69}",27.0,10.94,14.0,0.02,2.32e-07,0.0,196.0,262.78,1582.97,4860.7,1025.26,474.48,76408.16,84614.36,ConvNeXt_35
