total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
118013952.0,117211136.0,235225088.0,853996.0,275.44,"{'Total scalar accesses': 352436224.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 236027904.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 120121344.0, 'Op per Byte': 0.98}","{'Total scalar accesses': 235225088.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 5892528.0, 'Op per Byte': 19.96}","{'Total scalar accesses': 900016.0, 'Op per Byte': 261.36}",63.78,6.25,3687936.0,478.29,1760.0,0.0,118013952.0,398.55,180.96,182.19,182.19,2218.31,402.55,488.09,4052.84,Resnet18_00
115605504.0,115404800.0,231010304.0,452864.0,510.11,"{'Total scalar accesses': 346415104.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 8259328.0, 'Op per Byte': 13.98}","{'Total scalar accesses': 1120000.0, 'Op per Byte': 206.26}",63.94,6.25,3612672.0,504.04,1820.0,0.0,115605504.0,398.55,181.88,182.19,182.19,2224.37,570.81,620.04,4360.04,Resnet18_01
115605504.0,115404800.0,231010304.0,452864.0,510.11,"{'Total scalar accesses': 346415104.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 8259328.0, 'Op per Byte': 13.98}","{'Total scalar accesses': 1120000.0, 'Op per Byte': 206.26}",63.94,6.25,3612672.0,504.04,1820.0,0.0,115605504.0,398.55,181.88,182.19,182.19,2224.37,570.81,620.04,4360.04,Resnet18_02
115605504.0,115404800.0,231010304.0,452864.0,510.11,"{'Total scalar accesses': 346415104.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 8259328.0, 'Op per Byte': 13.98}","{'Total scalar accesses': 1120000.0, 'Op per Byte': 206.26}",63.94,6.25,3612672.0,504.04,1820.0,0.0,115605504.0,398.55,181.88,182.19,182.19,2224.37,570.81,620.04,4360.04,Resnet18_03
115605504.0,115404800.0,231010304.0,452864.0,510.11,"{'Total scalar accesses': 346415104.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 8259328.0, 'Op per Byte': 13.98}","{'Total scalar accesses': 1120000.0, 'Op per Byte': 206.26}",63.94,6.25,3612672.0,504.04,1820.0,0.0,115605504.0,398.55,181.88,182.19,182.19,2224.37,570.81,620.04,4360.04,Resnet18_04
57802752.0,57702400.0,115505152.0,231680.0,498.55,"{'Total scalar accesses': 173006848.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 115605504.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 59867136.0, 'Op per Byte': 0.96}","{'Total scalar accesses': 115806208.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 5912064.0, 'Op per Byte': 9.77}","{'Total scalar accesses': 736768.0, 'Op per Byte': 156.77}",63.94,6.25,1806336.0,278.17,502.0,0.0,57802752.0,398.55,181.56,182.19,182.19,2231.36,820.78,815.76,4812.41,Resnet18_05
115605504.0,115505152.0,231110656.0,363008.0,636.65,"{'Total scalar accesses': 346415104.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 225705984.0, 'Op per Byte': 0.51}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 232415232.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 15501312.0, 'Op per Byte': 7.45}","{'Total scalar accesses': 1867776.0, 'Op per Byte': 123.74}",63.97,6.25,3612672.0,612.58,2210.0,0.0,115605504.0,398.55,181.88,182.19,182.19,2240.65,1079.41,1034.02,5298.89,Resnet18_06
6422528.0,6322176.0,12744704.0,158720.0,80.3,"{'Total scalar accesses': 18866176.0, 'Op per Byte': 0.34}","{'Total scalar accesses': 12845056.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 6881280.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 12644352.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 918528.0, 'Op per Byte': 6.94}","{'Total scalar accesses': 158720.0, 'Op per Byte': 80.3}",63.5,6.25,200704.0,37.67,7.56,0.0,6422528.0,398.55,176.5,182.19,182.19,2202.17,1142.35,1581.67,5865.64,Resnet18_07
115605504.0,115505152.0,231110656.0,363008.0,636.65,"{'Total scalar accesses': 346415104.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 225705984.0, 'Op per Byte': 0.51}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 232415232.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 15501312.0, 'Op per Byte': 7.45}","{'Total scalar accesses': 1867776.0, 'Op per Byte': 123.74}",63.97,6.25,3612672.0,612.58,2210.0,0.0,115605504.0,398.55,181.88,182.19,182.19,2240.65,1079.41,1034.02,5298.89,Resnet18_08
115605504.0,115505152.0,231110656.0,363008.0,636.65,"{'Total scalar accesses': 346415104.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 225705984.0, 'Op per Byte': 0.51}","{'Total scalar accesses': 123863040.0, 'Op per Byte': 0.93}","{'Total scalar accesses': 232415232.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 15501312.0, 'Op per Byte': 7.45}","{'Total scalar accesses': 1867776.0, 'Op per Byte': 123.74}",63.97,6.25,3612672.0,612.58,2210.0,0.0,115605504.0,398.55,181.88,182.19,182.19,2240.65,1079.41,1034.02,5298.89,Resnet18_09
