total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
19267584.0,18866176.0,38133760.0,417995.0,91.23,"{'Total scalar accesses': 56999936.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 38535168.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 19611648.0, 'Op per Byte': 0.97}","{'Total scalar accesses': 38133760.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 963294.0, 'Op per Byte': 19.79}","{'Total scalar accesses': 418526.0, 'Op per Byte': 91.11}",63.33,6.25,602112.0,95.25,57.4,0.0,19267584.0,398.55,178.4,182.19,182.19,2209.05,402.97,1390.2,4943.55,ConvNeXt_00
2517630976.0,2517229568.0,5034860544.0,1696256.0,2968.22,"{'Total scalar accesses': 7551287296.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 5078614016.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 568696832.0, 'Op per Byte': 4.43}","{'Total scalar accesses': 8732672.0, 'Op per Byte': 576.55}",63.99,6.25,78675968.0,13155.4,1040000.0,0.0,2517630976.0,398.55,182.14,182.19,182.19,2250.0,1808.24,221.99,5225.31,ConvNeXt_01
3136.0,3080.0,6216.0,3248.0,1.91,"{'Total scalar accesses': 8960.0, 'Op per Byte': 0.35}","{'Total scalar accesses': 3584.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 6048.0, 'Op per Byte': 0.51}",{},{},"{'Total scalar accesses': 3248.0, 'Op per Byte': 1.91}",63.43,6.25,98.0,0.22,2.14e-05,0.0,3136.0,398.55,169.18,182.19,182.19,2175.65,0.1,66367.35,69475.22,ConvNeXt_02
3136.0,3080.0,6216.0,3248.0,1.91,"{'Total scalar accesses': 8960.0, 'Op per Byte': 0.35}","{'Total scalar accesses': 3584.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 6048.0, 'Op per Byte': 0.51}",{},{},"{'Total scalar accesses': 3248.0, 'Op per Byte': 1.91}",63.43,6.25,98.0,0.22,2.14e-05,0.0,3136.0,398.55,169.18,182.19,182.19,2175.65,0.1,66367.35,69475.22,ConvNeXt_03
2517630976.0,2517229568.0,5034860544.0,1696256.0,2968.22,"{'Total scalar accesses': 7551287296.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 5078614016.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 568696832.0, 'Op per Byte': 4.43}","{'Total scalar accesses': 8732672.0, 'Op per Byte': 576.55}",63.99,6.25,78675968.0,13155.4,1040000.0,0.0,2517630976.0,398.55,182.14,182.19,182.19,2250.0,1808.24,221.99,5225.31,ConvNeXt_04
3136.0,3080.0,6216.0,3248.0,1.91,"{'Total scalar accesses': 8960.0, 'Op per Byte': 0.35}","{'Total scalar accesses': 3584.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 6048.0, 'Op per Byte': 0.51}",{},{},"{'Total scalar accesses': 3248.0, 'Op per Byte': 1.91}",63.43,6.25,98.0,0.22,2.14e-05,0.0,3136.0,398.55,169.18,182.19,182.19,2175.65,0.1,66367.35,69475.22,ConvNeXt_05
3136.0,3080.0,6216.0,3248.0,1.91,"{'Total scalar accesses': 8960.0, 'Op per Byte': 0.35}","{'Total scalar accesses': 3584.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 6048.0, 'Op per Byte': 0.51}",{},{},"{'Total scalar accesses': 3248.0, 'Op per Byte': 1.91}",63.43,6.25,98.0,0.22,2.14e-05,0.0,3136.0,398.55,169.18,182.19,182.19,2175.65,0.1,66367.35,69475.22,ConvNeXt_06
2517630976.0,2517229568.0,5034860544.0,1696256.0,2968.22,"{'Total scalar accesses': 7551287296.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2877292544.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 5078614016.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 568696832.0, 'Op per Byte': 4.43}","{'Total scalar accesses': 8732672.0, 'Op per Byte': 576.55}",63.99,6.25,78675968.0,13155.4,1040000.0,0.0,2517630976.0,398.55,182.14,182.19,182.19,2250.0,1808.24,221.99,5225.31,ConvNeXt_07
3136.0,3080.0,6216.0,3248.0,1.91,"{'Total scalar accesses': 8960.0, 'Op per Byte': 0.35}","{'Total scalar accesses': 3584.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 6048.0, 'Op per Byte': 0.51}",{},{},"{'Total scalar accesses': 3248.0, 'Op per Byte': 1.91}",63.43,6.25,98.0,0.22,2.14e-05,0.0,3136.0,398.55,169.18,182.19,182.19,2175.65,0.1,66367.35,69475.22,ConvNeXt_08
3136.0,3080.0,6216.0,3248.0,1.91,"{'Total scalar accesses': 8960.0, 'Op per Byte': 0.35}","{'Total scalar accesses': 3584.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 6272.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 6048.0, 'Op per Byte': 0.51}",{},{},"{'Total scalar accesses': 3248.0, 'Op per Byte': 1.91}",63.43,6.25,98.0,0.22,2.14e-05,0.0,3136.0,398.55,169.18,182.19,182.19,2175.65,0.1,66367.35,69475.22,ConvNeXt_09
