total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,output_activation_reg_intensity,input_activation_reg_intensity,weight_reg_intensity,pe_spad_intensity,inter_PE_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,output_activation_reg fJ/compute,input_activation_reg fJ/compute,weight_reg fJ/compute,pe_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
1024000.0,1023000.0,2047000.0,1026024.0,1.0,"{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2048000.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 16000.0, 'Op per Byte': 63.97}",{},"{'Total scalar accesses': 132024.0, 'Op per Byte': 7.75}","{'Total scalar accesses': 1026024.0, 'Op per Byte': 1.0}",63.97,6.25,32000.0,133.45,4.27,0.0,1024000.0,398.55,181.48,182.19,182.19,20.91,1037.99,128320.0,130323.33,ConvNeXt_112
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1540.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 28.0, 'Op per Byte': 27.5}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",55.0,5.47,28.0,0.21,5.76e-06,0.0,784.0,398.55,175.69,182.19,182.19,55.83,0.12,261224.49,262219.07,ConvNeXt_12
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1540.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 28.0, 'Op per Byte': 27.5}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",55.0,5.47,28.0,0.21,5.76e-06,0.0,784.0,398.55,175.69,182.19,182.19,55.83,0.12,261224.49,262219.07,ConvNeXt_13
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2674982912.0, 'Op per Byte': 0.94}","{'Total scalar accesses': 5041283072.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 239831040.0, 'Op per Byte': 10.5}","{'Total scalar accesses': 16447488.0, 'Op per Byte': 153.06}",64.0,6.25,78675968.0,12024.17,946000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2226.61,768.0,836.26,4775.99,ConvNeXt_14
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1540.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 28.0, 'Op per Byte': 27.5}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",55.0,5.47,28.0,0.21,5.76e-06,0.0,784.0,398.55,175.69,182.19,182.19,55.83,0.12,261224.49,262219.07,ConvNeXt_15
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1540.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 28.0, 'Op per Byte': 27.5}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",55.0,5.47,28.0,0.21,5.76e-06,0.0,784.0,398.55,175.69,182.19,182.19,55.83,0.12,261224.49,262219.07,ConvNeXt_16
2517630976.0,2517430272.0,5035061248.0,3707904.0,678.96,"{'Total scalar accesses': 7552491520.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 5035261952.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 2674982912.0, 'Op per Byte': 0.94}","{'Total scalar accesses': 5041283072.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 239831040.0, 'Op per Byte': 10.5}","{'Total scalar accesses': 16447488.0, 'Op per Byte': 153.06}",64.0,6.25,78675968.0,12024.17,946000.0,0.0,2517630976.0,398.55,182.18,182.19,182.19,2226.61,768.0,836.26,4775.99,ConvNeXt_17
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1540.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 28.0, 'Op per Byte': 27.5}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",55.0,5.47,28.0,0.21,5.76e-06,0.0,784.0,398.55,175.69,182.19,182.19,55.83,0.12,261224.49,262219.07,ConvNeXt_18
784.0,756.0,1540.0,840.0,0.92,"{'Total scalar accesses': 1540.0, 'Op per Byte': 0.5}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 1568.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 28.0, 'Op per Byte': 27.5}",{},{},"{'Total scalar accesses': 840.0, 'Op per Byte': 0.92}",55.0,5.47,28.0,0.21,5.76e-06,0.0,784.0,398.55,175.69,182.19,182.19,55.83,0.12,261224.49,262219.07,ConvNeXt_19
102760448.0,102660096.0,205420544.0,682240.0,150.55,"{'Total scalar accesses': 307879936.0, 'Op per Byte': 0.33}","{'Total scalar accesses': 198180864.0, 'Op per Byte': 0.52}","{'Total scalar accesses': 117440512.0, 'Op per Byte': 0.87}","{'Total scalar accesses': 205520896.0, 'Op per Byte': 0.5}",{},"{'Total scalar accesses': 21225728.0, 'Op per Byte': 4.84}","{'Total scalar accesses': 882944.0, 'Op per Byte': 116.33}",63.97,6.25,3211264.0,609.5,1960.0,0.0,102760448.0,398.55,181.84,182.19,182.19,2224.56,1661.43,1100.53,5931.3,ConvNeXt_20
