total_elementwise_ops,total_reduction_ops,total_ops,total_memory_accesses_required,optimal_op_per_byte,psum_spad_intensity,weights_spad_intensity,ifmap_spad_intensity,inter_PE_spatial_intensity,inter_PE_column_spatial_intensity,shared_glb_intensity,DRAM_intensity,GFLOPs (@1GHz),Utilization (%),Cycles,Energy (uJ),EDP(J*cycle),Area (mm^2),Computes,mac fJ/compute,psum_spad fJ/compute,weights_spad fJ/compute,ifmap_spad fJ/compute,shared_glb fJ/compute,DRAM fJ/compute,Total fJ/compute,layer
118013952.0,117211136.0,235225088.0,853996.0,550.88,"{'Total scalar accesses': 248070144.0, 'Op per Byte': 0.47}","{'Total scalar accesses': 118145664.0, 'Op per Byte': 1.99}","{'Total scalar accesses': 119180544.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 15836800.0, 'Op per Byte': 14.85}","{'Total scalar accesses': 10737664.0, 'Op per Byte': 43.81}",334.86,50.0,702464.0,1228.52,863.0,0.0,118013952.0,262.78,3561.35,2495.07,920.1,259.08,2911.56,10409.95,Resnet18_00
115605504.0,115404800.0,231010304.0,452864.0,1020.22,"{'Total scalar accesses': 249675776.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 125927424.0, 'Op per Byte': 1.83}",{},{},"{'Total scalar accesses': 23339008.0, 'Op per Byte': 9.9}","{'Total scalar accesses': 2441216.0, 'Op per Byte': 189.26}",307.67,45.82,750848.0,990.45,744.0,0.0,115605504.0,262.78,3657.26,2578.84,983.51,409.37,675.74,8567.49,Resnet18_01
115605504.0,115404800.0,231010304.0,452864.0,1020.22,"{'Total scalar accesses': 249675776.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 125927424.0, 'Op per Byte': 1.83}",{},{},"{'Total scalar accesses': 23339008.0, 'Op per Byte': 9.9}","{'Total scalar accesses': 2441216.0, 'Op per Byte': 189.26}",307.67,45.82,750848.0,990.45,744.0,0.0,115605504.0,262.78,3657.26,2578.84,983.51,409.37,675.74,8567.49,Resnet18_02
115605504.0,115404800.0,231010304.0,452864.0,1020.22,"{'Total scalar accesses': 249675776.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 125927424.0, 'Op per Byte': 1.83}",{},{},"{'Total scalar accesses': 23339008.0, 'Op per Byte': 9.9}","{'Total scalar accesses': 2441216.0, 'Op per Byte': 189.26}",307.67,45.82,750848.0,990.45,744.0,0.0,115605504.0,262.78,3657.26,2578.84,983.51,409.37,675.74,8567.49,Resnet18_03
115605504.0,115404800.0,231010304.0,452864.0,1020.22,"{'Total scalar accesses': 249675776.0, 'Op per Byte': 0.46}","{'Total scalar accesses': 119734272.0, 'Op per Byte': 1.93}","{'Total scalar accesses': 125927424.0, 'Op per Byte': 1.83}",{},{},"{'Total scalar accesses': 23339008.0, 'Op per Byte': 9.9}","{'Total scalar accesses': 2441216.0, 'Op per Byte': 189.26}",307.67,45.82,750848.0,990.45,744.0,0.0,115605504.0,262.78,3657.26,2578.84,983.51,409.37,675.74,8567.49,Resnet18_04
57802752.0,57702400.0,115505152.0,231680.0,997.11,"{'Total scalar accesses': 116809728.0, 'Op per Byte': 0.49}","{'Total scalar accesses': 66060288.0, 'Op per Byte': 1.75}","{'Total scalar accesses': 63995904.0, 'Op per Byte': 1.8}",{},{},"{'Total scalar accesses': 3868160.0, 'Op per Byte': 29.86}","{'Total scalar accesses': 759296.0, 'Op per Byte': 304.24}",335.71,50.0,344064.0,467.87,161.0,0.0,57802752.0,262.78,3435.31,2830.75,997.02,148.02,420.35,8094.23,Resnet18_05
115605504.0,115505152.0,231110656.0,363008.0,1273.31,"{'Total scalar accesses': 239239168.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 117411840.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 4344832.0, 'Op per Byte': 53.19}","{'Total scalar accesses': 4459520.0, 'Op per Byte': 103.65}",447.81,66.67,516096.0,1257.18,649.0,0.0,115605504.0,262.78,3513.03,4860.7,924.64,79.18,1234.41,10874.74,Resnet18_06
6422528.0,6322176.0,12744704.0,158720.0,160.59,"{'Total scalar accesses': 13246464.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 6651904.0, 'Op per Byte': 1.92}","{'Total scalar accesses': 7225344.0, 'Op per Byte': 1.76}",{},{},"{'Total scalar accesses': 1003520.0, 'Op per Byte': 12.7}","{'Total scalar accesses': 208896.0, 'Op per Byte': 122.02}",406.4,60.95,31360.0,55.9,1.75,0.0,6422528.0,262.78,3496.33,2577.38,1011.26,315.67,1040.82,8704.24,Resnet18_07
115605504.0,115505152.0,231110656.0,363008.0,1273.31,"{'Total scalar accesses': 239239168.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 117411840.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 4344832.0, 'Op per Byte': 53.19}","{'Total scalar accesses': 4459520.0, 'Op per Byte': 103.65}",447.81,66.67,516096.0,1257.18,649.0,0.0,115605504.0,262.78,3513.03,4860.7,924.64,79.18,1234.41,10874.74,Resnet18_08
115605504.0,115505152.0,231110656.0,363008.0,1273.31,"{'Total scalar accesses': 239239168.0, 'Op per Byte': 0.48}","{'Total scalar accesses': 231211008.0, 'Op per Byte': 1.0}","{'Total scalar accesses': 117411840.0, 'Op per Byte': 1.97}",{},{},"{'Total scalar accesses': 4344832.0, 'Op per Byte': 53.19}","{'Total scalar accesses': 4459520.0, 'Op per Byte': 103.65}",447.81,66.67,516096.0,1257.18,649.0,0.0,115605504.0,262.78,3513.03,4860.7,924.64,79.18,1234.41,10874.74,Resnet18_09
